set,card_name,image_url
Eldritch Moon,Borrowed Malevolence,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=414377&type=card
Eldritch Moon,Cemetery Recruitment,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=414378&type=card
Eldritch Moon,Certain Death,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=414379&type=card
Eldritch Moon,Collective Brutality,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=414380&type=card
Eldritch Moon,Cryptbreaker,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=414381&type=card
Eldritch Moon,Dark Salvation,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=414382&type=card
Eldritch Moon,Dusk Feaster,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=414383&type=card
Eldritch Moon,Gavony Unhallowed,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=414384&type=card
Eldritch Moon,Graf Harvest,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=414385&type=card
Eldritch Moon,Graf Rats // Chittering Host,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=414386&type=card
Eldritch Moon,Haunted Dead,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=414387&type=card
Eldritch Moon,"Liliana, the Last Hope",https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=414388&type=card
Eldritch Moon,Liliana's Elite,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=414389&type=card
Eldritch Moon,Markov Crusader,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=414390&type=card
Eldritch Moon,Murder,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=414393&type=card
Eldritch Moon,Noosegraf Mob,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=414394&type=card
Eldritch Moon,Oath of Liliana,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=414395&type=card
Eldritch Moon,Olivia's Dragoon,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=414396&type=card
Eldritch Moon,Prying Questions,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=414397&type=card
Eldritch Moon,Rise from the Grave,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=414398&type=card
Eldritch Moon,Ruthless Disposal,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=414399&type=card
Eldritch Moon,Skirsdag Supplicant,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=414400&type=card
Eldritch Moon,Strange Augmentation,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=414401&type=card
Eldritch Moon,Stromkirk Condemned,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=414402&type=card
Eldritch Moon,Succumb to Temptation,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=414403&type=card
Eldritch Moon,Thraben Foulbloods,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=414404&type=card
Eldritch Moon,Tree of Perdition,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=414405&type=card
Eldritch Moon,Vampire Cutthroat,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=414406&type=card
Eldritch Moon,Voldaren Pariah // Abolisher of Bloodlines,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=414407&type=card
Eldritch Moon,Voldaren Pariah // Abolisher of Bloodlines,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=414408&type=card
Eldritch Moon,Wailing Ghoul,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=414409&type=card
Eldritch Moon,Weirded Vampire,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=414410&type=card
Eldritch Moon,Whispers of Emrakul,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=414411&type=card
Eldritch Moon,Abandon Reason,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=414412&type=card
Eldritch Moon,Alchemist's Greeting,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=414413&type=card
Eldritch Moon,Assembled Alphas,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=414414&type=card
Eldritch Moon,Bedlam Reveler,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=414415&type=card
Eldritch Moon,Blood Mist,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=414416&type=card
Eldritch Moon,Bold Impaler,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=414417&type=card
Eldritch Moon,Borrowed Hostility,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=414418&type=card
Eldritch Moon,Brazen Wolves,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=414419&type=card
Eldritch Moon,Collective Defiance,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=414420&type=card
Eldritch Moon,Conduit of Storms // Conduit of Emrakul,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=414421&type=card
Eldritch Moon,Conduit of Storms // Conduit of Emrakul,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=414422&type=card
Eldritch Moon,Deranged Whelp,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=414423&type=card
Eldritch Moon,Distemper of the Blood,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=414424&type=card
Eldritch Moon,Falkenrath Reaver,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=414425&type=card
Eldritch Moon,Furyblade Vampire,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=414426&type=card
Eldritch Moon,Galvanic Bombardment,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=414427&type=card
Eldritch Moon,Harmless Offering,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=414430&type=card
Eldritch Moon,Impetuous Devils,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=414431&type=card
Eldritch Moon,Incendiary Flow,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=414432&type=card
Eldritch Moon,Insatiable Gorgers,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=414433&type=card
Eldritch Moon,Make Mischief,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=414434&type=card
Eldritch Moon,Mirrorwing Dragon,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=414435&type=card
Eldritch Moon,Nahiri's Wrath,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=414436&type=card
Eldritch Moon,Otherworldly Outburst,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=414437&type=card
Eldritch Moon,Prophetic Ravings,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=414438&type=card
Eldritch Moon,Savage Alliance,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=414439&type=card
Eldritch Moon,Shreds of Sanity,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=414440&type=card
Eldritch Moon,Smoldering Werewolf // Erupting Dreadwolf,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=414441&type=card
Eldritch Moon,Smoldering Werewolf // Erupting Dreadwolf,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=414442&type=card
Eldritch Moon,Spreading Flames,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=414443&type=card
Eldritch Moon,Stensia Banquet,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=414444&type=card
Eldritch Moon,Stensia Innkeeper,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=414445&type=card
Eldritch Moon,Stromkirk Occultist,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=414446&type=card
Eldritch Moon,Thermo-Alchemist,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=414447&type=card
Eldritch Moon,Vildin-Pack Outcast // Dronepack Kindred,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=414448&type=card
Eldritch Moon,Vildin-Pack Outcast // Dronepack Kindred,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=414449&type=card
Eldritch Moon,Weaver of Lightning,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=414450&type=card
Eldritch Moon,Backwoods Survivalists,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=414451&type=card
Eldritch Moon,Bloodbriar,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=414452&type=card
Eldritch Moon,Clear Shot,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=414453&type=card
Eldritch Moon,Crop Sigil,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=414454&type=card
Eldritch Moon,Crossroads Consecrator,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=414455&type=card
Eldritch Moon,Eldritch Evolution,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=414456&type=card
Eldritch Moon,Emrakul's Evangel,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=414457&type=card
Eldritch Moon,Emrakul's Influence,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=414458&type=card
Eldritch Moon,Foul Emissary,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=414459&type=card
Eldritch Moon,Gnarlwood Dryad,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=414460&type=card
Eldritch Moon,"Bruna, the Fading Light // Brisela, Voice of Nightmares",https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=414304&type=card
Eldritch Moon,"Brisela, Voice of Nightmares",https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=414305&type=card
Eldritch Moon,Grapple with the Past,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=414461&type=card
Eldritch Moon,Hamlet Captain,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=414462&type=card
Eldritch Moon,"Ishkanah, Grafwidow",https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=414463&type=card
Eldritch Moon,Kessig Prowler // Sinuous Predator,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=414464&type=card
Eldritch Moon,Kessig Prowler // Sinuous Predator,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=414465&type=card
Eldritch Moon,Noose Constrictor,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=414466&type=card
Eldritch Moon,Permeating Mass,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=414467&type=card
Eldritch Moon,Prey Upon,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=414468&type=card
Eldritch Moon,Primal Druid,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=414469&type=card
Eldritch Moon,Shrill Howler // Howling Chorus,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=414470&type=card
Eldritch Moon,Shrill Howler // Howling Chorus,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=414471&type=card
Eldritch Moon,Somberwald Stag,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=414472&type=card
Eldritch Moon,Spirit of the Hunt,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=414473&type=card
Eldritch Moon,Splendid Reclamation,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=414474&type=card
Eldritch Moon,Springsage Ritual,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=414475&type=card
Eldritch Moon,Swift Spinner,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=414476&type=card
Eldritch Moon,Tangleclaw Werewolf // Fibrous Entangler,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=414477&type=card
Eldritch Moon,Tangleclaw Werewolf // Fibrous Entangler,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=414478&type=card
Eldritch Moon,Ulvenwald Captive // Ulvenwald Abomination,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=414479&type=card
Eldritch Moon,Ulvenwald Captive // Ulvenwald Abomination,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=414480&type=card
Eldritch Moon,Ulvenwald Observer,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=414481&type=card
Eldritch Moon,Waxing Moon,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=414482&type=card
Eldritch Moon,Wolfkin Bond,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=414483&type=card
Eldritch Moon,Woodcutter's Grit,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=414484&type=card
Eldritch Moon,Woodland Patrol,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=414485&type=card
Eldritch Moon,Bloodhall Priest,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=414486&type=card
Eldritch Moon,Campaign of Vengeance,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=414487&type=card
Eldritch Moon,Gisa and Geralf,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=414488&type=card
Eldritch Moon,Grim Flayer,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=414489&type=card
Eldritch Moon,Heron's Grace Champion,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=414490&type=card
Eldritch Moon,Mercurial Geists,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=414491&type=card
Eldritch Moon,Mournwillow,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=414492&type=card
Eldritch Moon,Ride Down,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=414493&type=card
Eldritch Moon,Spell Queller,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=414494&type=card
Eldritch Moon,"Tamiyo, Field Researcher",https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=414495&type=card
Eldritch Moon,"Ulrich of the Krallenhorde // Ulrich, Uncontested Alpha",https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=414496&type=card
Eldritch Moon,"Ulrich of the Krallenhorde // Ulrich, Uncontested Alpha",https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=414497&type=card
Eldritch Moon,Cathar's Shield,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=414498&type=card
Eldritch Moon,Cryptolith Fragment // Aurora of Emrakul,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=414499&type=card
Eldritch Moon,Cryptolith Fragment // Aurora of Emrakul,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=414500&type=card
Eldritch Moon,Cultist's Staff,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=414501&type=card
Eldritch Moon,Field Creeper,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=414502&type=card
Eldritch Moon,Geist-Fueled Scarecrow,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=414503&type=card
Eldritch Moon,Lupine Prototype,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=414504&type=card
Eldritch Moon,Slayer's Cleaver,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=414505&type=card
Eldritch Moon,Soul Separator,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=414506&type=card
Eldritch Moon,Stitcher's Graft,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=414507&type=card
Eldritch Moon,Terrarion,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=414508&type=card
Eldritch Moon,Thirsting Axe,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=414509&type=card
Eldritch Moon,Geier Reach Sanitarium,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=414510&type=card
Eldritch Moon,"Hanweir Battlements // Hanweir, the Writhing Township",https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=414511&type=card
Eldritch Moon,Nephalia Academy,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=414512&type=card
Eldritch Moon,Midnight Scavengers // Chittering Host,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=414391&type=card
Eldritch Moon,Chittering Host,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=414392&type=card
Kaladesh,Acrobatic Maneuver,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=417574&type=card
Kaladesh,Aerial Responder,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=417575&type=card
Kaladesh,Aetherstorm Roc,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=417576&type=card
Kaladesh,Angel of Invention,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=417577&type=card
Kaladesh,Authority of the Consuls,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=417578&type=card
Kaladesh,Aviary Mechanic,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=417579&type=card
Kaladesh,Built to Last,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=417580&type=card
Kaladesh,Captured by the Consulate,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=417581&type=card
Kaladesh,Cataclysmic Gearhulk,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=417582&type=card
Kaladesh,Consulate Surveillance,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=417583&type=card
Kaladesh,Consul's Shieldguard,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=417584&type=card
Kaladesh,Eddytrail Hawk,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=417585&type=card
Kaladesh,Fairgrounds Warden,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=417586&type=card
Kaladesh,Fragmentize,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=417587&type=card
Kaladesh,Fumigate,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=417588&type=card
Kaladesh,Gearshift Ace,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=417589&type=card
Kaladesh,Glint-Sleeve Artisan,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=417590&type=card
Kaladesh,Herald of the Fair,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=417591&type=card
Kaladesh,Impeccable Timing,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=417592&type=card
Kaladesh,Inspired Charge,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=417593&type=card
Kaladesh,Master Trinketeer,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=417594&type=card
Kaladesh,Ninth Bridge Patrol,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=417595&type=card
Kaladesh,Pressure Point,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=417596&type=card
Kaladesh,Propeller Pioneer,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=417597&type=card
Kaladesh,Refurbish,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=417598&type=card
Kaladesh,Revoke Privileges,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=417599&type=card
Kaladesh,Servo Exhibition,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=417600&type=card
Kaladesh,Skyswirl Harrier,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=417601&type=card
Kaladesh,Skywhaler's Shot,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=417602&type=card
Kaladesh,Tasseled Dromedary,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=417603&type=card
Kaladesh,Thriving Ibex,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=417604&type=card
Kaladesh,Toolcraft Exemplar,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=417605&type=card
Kaladesh,Trusty Companion,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=417606&type=card
Kaladesh,Visionary Augmenter,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=417607&type=card
Kaladesh,Wispweaver Angel,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=417608&type=card
Kaladesh,Aether Meltdown,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=417609&type=card
Kaladesh,Aether Theorist,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=417610&type=card
Kaladesh,Aether Tradewinds,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=417611&type=card
Kaladesh,Aethersquall Ancient,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=417612&type=card
Kaladesh,Ceremonious Rejection,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=417613&type=card
Kaladesh,Confiscation Coup,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=417614&type=card
Kaladesh,Curio Vendor,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=417615&type=card
Kaladesh,Disappearing Act,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=417616&type=card
Kaladesh,Dramatic Reversal,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=417617&type=card
Kaladesh,Era of Innovation,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=417618&type=card
Kaladesh,Experimental Aviator,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=417619&type=card
Kaladesh,Failed Inspection,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=417620&type=card
Kaladesh,Gearseeker Serpent,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=417621&type=card
Kaladesh,Glimmer of Genius,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=417622&type=card
Kaladesh,Glint-Nest Crane,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=417623&type=card
Kaladesh,Hightide Hermit,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=417624&type=card
Kaladesh,Insidious Will,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=417625&type=card
Kaladesh,Janjeet Sentry,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=417626&type=card
Kaladesh,Long-Finned Skywhale,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=417627&type=card
Kaladesh,Malfunction,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=417628&type=card
Kaladesh,Metallurgic Summonings,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=417629&type=card
Kaladesh,Minister of Inquiries,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=417630&type=card
Kaladesh,Nimble Innovator,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=417631&type=card
Kaladesh,"Padeem, Consul of Innovation",https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=417632&type=card
Kaladesh,Paradoxical Outcome,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=417633&type=card
Kaladesh,Revolutionary Rebuff,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=417634&type=card
Kaladesh,Saheeli's Artistry,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=417635&type=card
Kaladesh,Select for Inspection,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=417636&type=card
Kaladesh,Shrewd Negotiation,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=417637&type=card
Kaladesh,Tezzeret's Ambition,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=417638&type=card
Kaladesh,Thriving Turtle,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=417639&type=card
Kaladesh,Torrential Gearhulk,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=417640&type=card
Kaladesh,Vedalken Blademaster,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=417641&type=card
Kaladesh,Weldfast Wingsmith,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=417642&type=card
Kaladesh,Wind Drake,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=417643&type=card
Kaladesh,Aetherborn Marauder,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=417644&type=card
Kaladesh,Ambitious Aetherborn,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=417645&type=card
Kaladesh,Demon of Dark Schemes,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=417646&type=card
Kaladesh,Dhund Operative,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=417647&type=card
Kaladesh,Diabolic Tutor,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=417648&type=card
Kaladesh,Die Young,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=417649&type=card
Kaladesh,Dukhara Scavenger,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=417650&type=card
Kaladesh,Eliminate the Competition,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=417651&type=card
Kaladesh,Embraal Bruiser,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=417652&type=card
Kaladesh,Essence Extraction,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=417653&type=card
Kaladesh,Fortuitous Find,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=417654&type=card
Kaladesh,Foundry Screecher,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=417655&type=card
Kaladesh,Fretwork Colony,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=417656&type=card
Kaladesh,"Gonti, Lord of Luxury",https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=417657&type=card
Kaladesh,Harsh Scrutiny,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=417658&type=card
Kaladesh,Lawless Broker,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=417659&type=card
Kaladesh,Live Fast,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=417660&type=card
Kaladesh,Lost Legacy,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=417661&type=card
Kaladesh,Make Obsolete,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=417662&type=card
Kaladesh,Marionette Master,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=417663&type=card
Kaladesh,Maulfist Squad,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=417664&type=card
Kaladesh,Midnight Oil,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=417665&type=card
Kaladesh,Mind Rot,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=417666&type=card
Kaladesh,Morbid Curiosity,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=417667&type=card
Kaladesh,Night Market Lookout,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=417668&type=card
Kaladesh,Noxious Gearhulk,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=417669&type=card
Kaladesh,Ovalchase Daredevil,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=417670&type=card
Kaladesh,Prakhata Club Security,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=417671&type=card
Kaladesh,Rush of Vitality,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=417672&type=card
Kaladesh,Subtle Strike,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=417673&type=card
Kaladesh,Syndicate Trafficker,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=417674&type=card
Kaladesh,Thriving Rats,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=417675&type=card
Kaladesh,Tidy Conclusion,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=417676&type=card
Kaladesh,Underhanded Designs,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=417677&type=card
Kaladesh,Weaponcraft Enthusiast,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=417678&type=card
Kaladesh,Aethertorch Renegade,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=417679&type=card
Kaladesh,Brazen Scourge,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=417680&type=card
Kaladesh,Built to Smash,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=417681&type=card
Kaladesh,Cathartic Reunion,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=417682&type=card
